ID,loc,title,bedroom,bathroom,parking_space,price
547,Edo,Terrace duplex,3.0,3.0,4.0,1598682.214
9989,Ogun,Terrace duplex,6.0,2.0,1.0,2493761.85
5045,Enugu,Terrace duplex,6.0,2.0,2.0,2346041.226
2657,Cross River,Terrace duplex,8.0,3.0,4.0,3129200.323
1494,Kogi,Bungalow,2.0,2.0,3.0,971667.6898
908,Kano,Flat,1.0,2.0,4.0,1054173.551
6405,Sokoto,Flat,6.0,3.0,4.0,1730160.369
2252,Kwara,Apartment,4.0,2.0,5.0,1415925.423
5749,Imo,Penthouse,8.0,2.0,4.0,3445219.989
217,Kwara,Mansion,3.0,6.0,4.0,3046104.053
4365,Benue,Semi-detached duplex,4.0,4.0,6.0,1745898.188
3563,Cross River,Penthouse,2.0,2.0,3.0,2615754.954
863,Imo,Semi-detached duplex,4.0,1.0,4.0,1749621.477
2979,Lagos,Detached duplex,9.0,6.0,6.0,6001407.118
11444,Ondo,Terrace duplex,9.0,3.0,2.0,3091212.224
2029,Kwara,Flat,1.0,6.0,3.0,1049260.951
6863,Niger,Semi-detached duplex,4.0,2.0,2.0,1722686.317
3786,Nasarawa,Detached duplex,7.0,6.0,3.0,2996027.059
238,Osun,Cottage,1.0,1.0,3.0,1209799.847
2309,Ekiti,Townhouse,3.0,1.0,3.0,1503147.654
12040,Kwara,Bungalow,6.0,7.0,2.0,1982874.874
3917,Oyo,Penthouse,4.0,2.0,3.0,2752222.773
4613,Adamawa,Mansion,1.0,5.0,4.0,2371277.03
1330,Jigawa,Flat,1.0,7.0,5.0,990655.0416
5454,Nasarawa,Mansion,6.0,2.0,1.0,3993454.905
4772,Adamawa,Flat,5.0,3.0,3.0,1706598.037
3730,Abia,Bungalow,3.0,2.0,2.0,1131788.361
487,Kano,Penthouse,5.0,2.0,5.0,2848056.825
2269,Lagos,Townhouse,3.0,2.0,4.0,2052838.851
2519,Oyo,Townhouse,5.0,2.0,4.0,2248160.094
2904,Ekiti,Terrace duplex,8.0,5.0,1.0,2698886.907
485,Abia,Flat,4.0,4.0,3.0,1241260.98
7466,Adamawa,Terrace duplex,2.0,4.0,4.0,1309917.568
10869,Rivers,Apartment,1.0,7.0,4.0,1536678.226
5226,Akwa Ibom,Apartment,7.0,3.0,3.0,2517653.368
11713,Kaduna,Penthouse,4.0,5.0,1.0,2251142.984
8214,Yobe,Terrace duplex,4.0,2.0,6.0,1697014.922
1510,Enugu,Apartment,2.0,1.0,4.0,1229582.338
7176,Rivers,Flat,1.0,6.0,4.0,1695350.654
10516,Yobe,Townhouse,4.0,7.0,2.0,2527035.692
6496,Kano,Flat,4.0,5.0,5.0,1183318.125
4689,Bauchi,Townhouse,3.0,6.0,4.0,1535730.145
755,Sokoto,Apartment,4.0,2.0,6.0,1249784.594
4252,Rivers,Penthouse,1.0,4.0,5.0,2600957.987
3323,Sokoto,Semi-detached duplex,5.0,2.0,3.0,1512198.206
301,Kogi,Cottage,4.0,1.0,1.0,1348201.357
1837,Akwa Ibom,Mansion,3.0,1.0,1.0,2561807.612
734,Gombe,Terrace duplex,3.0,1.0,4.0,1341453.355
9206,Kogi,Flat,1.0,2.0,2.0,903140.9211
3239,Taraba,Cottage,2.0,1.0,2.0,1131673.221
238,Akwa Ibom,Mansion,2.0,1.0,3.0,2435999.383
2667,Akwa Ibom,Detached duplex,2.0,6.0,6.0,2487811.175
8262,Abia,Terrace duplex,3.0,5.0,2.0,1334969.791
1873,Gombe,Townhouse,9.0,2.0,4.0,2857481.729
96,Bauchi,Bungalow,4.0,2.0,5.0,2091470.242
6648,Cross River,Semi-detached duplex,5.0,2.0,1.0,2397729.407
972,Bauchi,Semi-detached duplex,4.0,1.0,3.0,1280609.756
751,Zamfara,Terrace duplex,4.0,1.0,1.0,1117901.326
3114,Taraba,Mansion,5.0,2.0,3.0,4621729.664
11771,Cross River,Mansion,9.0,7.0,3.0,6503234.59
12642,Yobe,Penthouse,6.0,6.0,1.0,2514588.952
2205,Borno,Bungalow,2.0,4.0,2.0,1016736.541
7766,Imo,Semi-detached duplex,7.0,3.0,4.0,2477403.106
8672,Jigawa,Apartment,4.0,3.0,1.0,1534413.715
915,Ogun,Cottage,5.0,2.0,3.0,1643481.349
191,Sokoto,Penthouse,6.0,6.0,3.0,2633006.227
5932,Ekiti,Townhouse,8.0,2.0,2.0,2899417.325
708,Gombe,Flat,7.0,1.0,4.0,2031815.22
4078,Akwa Ibom,Apartment,2.0,2.0,5.0,1447575.6
2430,Bauchi,Detached duplex,4.0,2.0,1.0,1639944.507
739,Rivers,Flat,5.0,7.0,5.0,2733575.423
11355,Jigawa,Penthouse,9.0,1.0,3.0,2997190.454
5914,Katsina,Townhouse,6.0,3.0,1.0,2159252.05
1023,Oyo,Apartment,4.0,1.0,2.0,1194320.899
3410,Enugu,Terrace duplex,8.0,3.0,3.0,2928696.321
3606,Edo,Cottage,5.0,2.0,4.0,2037728.732
4581,Plateau,Townhouse,1.0,7.0,1.0,1281267.946
8255,Cross River,Semi-detached duplex,1.0,1.0,4.0,1374913.863
10156,Kaduna,Bungalow,2.0,7.0,3.0,1233878.415
3774,Lagos,Cottage,2.0,2.0,3.0,4338360.593
2066,Ondo,Detached duplex,5.0,2.0,2.0,2295366.937
5200,Edo,Terrace duplex,6.0,5.0,3.0,2507471.944
759,Abia,Apartment,3.0,1.0,3.0,967604.4974
11975,Gombe,Flat,4.0,2.0,5.0,1631849.912
3432,Oyo,Bungalow,2.0,3.0,1.0,1190161.613
5607,Rivers,Apartment,5.0,2.0,1.0,2195259.434
3796,Bayelsa,Flat,2.0,5.0,1.0,1897290.163
11134,Lagos,Townhouse,3.0,2.0,3.0,2989518.216
4920,Nasarawa,Terrace duplex,3.0,1.0,3.0,1540113.697
564,Jigawa,Mansion,4.0,1.0,2.0,1545913.377
9829,Anambra,Mansion,4.0,3.0,2.0,3343424.028
973,Taraba,Apartment,4.0,2.0,4.0,1294767.935
2300,Katsina,Bungalow,4.0,1.0,4.0,1076487.489
1881,Plateau,Townhouse,4.0,2.0,3.0,1309640.115
4222,Ekiti,Mansion,4.0,2.0,6.0,5227706.933
3475,Jigawa,Mansion,3.0,2.0,3.0,2652871.516
9245,Cross River,Townhouse,3.0,1.0,1.0,1895943.634
629,Anambra,Mansion,4.0,2.0,2.0,2433031.135
330,Adamawa,Flat,9.0,5.0,4.0,2554275.624
6223,Katsina,Mansion,5.0,2.0,1.0,3369618.789
4626,Plateau,Townhouse,8.0,3.0,1.0,2596652.332
12453,Bauchi,Terrace duplex,8.0,2.0,6.0,2278253.2
1381,Osun,Apartment,4.0,1.0,4.0,1606077.718
2879,Bayelsa,Bungalow,1.0,2.0,1.0,1479100.069
9887,Ondo,Semi-detached duplex,8.0,4.0,5.0,2987254.314
2367,Sokoto,Penthouse,5.0,4.0,5.0,2313676.708
614,Borno,Detached duplex,8.0,7.0,5.0,2778771.79
3124,Adamawa,Terrace duplex,1.0,1.0,1.0,1038847.271
2256,Zamfara,Terrace duplex,6.0,1.0,4.0,1816413.859
4579,Adamawa,Mansion,2.0,4.0,1.0,2445295.365
8994,Bayelsa,Flat,5.0,6.0,1.0,2709184.064
2689,Taraba,Cottage,5.0,2.0,1.0,1206679.752
2684,Lagos,Flat,4.0,1.0,1.0,4103573.853
2309,Benue,Townhouse,5.0,2.0,3.0,1851582.841
9045,Imo,Bungalow,4.0,1.0,5.0,1817446.784
3618,Oyo,Flat,4.0,3.0,3.0,1784542.16
902,Bauchi,Penthouse,4.0,1.0,3.0,1910099.111
11691,Anambra,Flat,4.0,6.0,3.0,1928036.131
339,Osun,Flat,2.0,1.0,3.0,1154960.319
1924,Ekiti,Cottage,4.0,1.0,1.0,1200701.415
3104,Rivers,Semi-detached duplex,2.0,6.0,1.0,2032356.124
8207,Kano,Terrace duplex,7.0,4.0,3.0,2490697.525
6218,Yobe,Flat,3.0,2.0,3.0,1150006.404
1839,Akwa Ibom,Terrace duplex,3.0,5.0,6.0,2253068.42
3193,Gombe,Mansion,4.0,2.0,6.0,3783337.808
5704,Taraba,Terrace duplex,2.0,5.0,2.0,1298311.633
12030,Niger,Townhouse,9.0,6.0,6.0,3066157.541
12249,Anambra,Townhouse,3.0,7.0,6.0,2202315.483
6335,Gombe,Flat,3.0,5.0,5.0,1414710.749
3343,Borno,Cottage,4.0,2.0,4.0,1402281.575
679,Akwa Ibom,Bungalow,5.0,4.0,2.0,2322749.327
12562,Abia,Bungalow,6.0,3.0,3.0,1784978.86
8381,Katsina,Mansion,6.0,2.0,3.0,3858180.466
9770,Kaduna,Detached duplex,8.0,5.0,2.0,2894972.366
5250,Taraba,Townhouse,9.0,6.0,6.0,3066157.541
11627,Jigawa,Mansion,8.0,3.0,3.0,3855927.921
5676,Imo,Terrace duplex,7.0,6.0,6.0,2649041.849
1455,Lagos,Terrace duplex,2.0,2.0,5.0,2509691.182
1245,Lagos,Apartment,1.0,2.0,3.0,3300437.396
12632,Anambra,Semi-detached duplex,6.0,7.0,6.0,2683410.08
1947,Nasarawa,Bungalow,2.0,3.0,4.0,1266395.11
611,Adamawa,Townhouse,2.0,2.0,1.0,1289638.413
7689,Lagos,Penthouse,5.0,4.0,3.0,4985577.294
8561,Borno,Mansion,6.0,1.0,3.0,3183865.825
7010,Jigawa,Detached duplex,1.0,2.0,3.0,1172868.788
3793,Nasarawa,Apartment,1.0,2.0,2.0,919619.3936
2773,Cross River,Apartment,3.0,2.0,2.0,1426126.322
1444,Nasarawa,Apartment,3.0,2.0,3.0,1198820.328
12163,Kebbi,Townhouse,8.0,2.0,6.0,2446818.117
6858,Ondo,Detached duplex,4.0,3.0,2.0,3059079.71
4570,Osun,Detached duplex,5.0,1.0,3.0,2268320.674
3913,Imo,Detached duplex,5.0,7.0,2.0,2526847.565
7,Imo,Apartment,9.0,3.0,2.0,2425322.082
12842,Kogi,Townhouse,4.0,7.0,2.0,1915140.648
8348,Kogi,Semi-detached duplex,4.0,2.0,5.0,1651994.073
1676,Plateau,Penthouse,5.0,2.0,3.0,2511316.969
9942,Yobe,Penthouse,9.0,1.0,5.0,3115607.729
6097,Zamfara,Flat,4.0,3.0,2.0,1333862.051
6872,Ebonyi,Apartment,1.0,4.0,2.0,755757.9096
348,Imo,Flat,3.0,1.0,1.0,1333829.551
421,Ebonyi,Bungalow,8.0,6.0,5.0,2201107.225
6993,Kebbi,Mansion,4.0,6.0,3.0,4094486.648
11658,Oyo,Terrace duplex,9.0,6.0,1.0,3194084.949
1150,Niger,Terrace duplex,5.0,2.0,2.0,1663195.064
5466,Osun,Townhouse,1.0,5.0,5.0,1461734.897
3795,Cross River,Cottage,4.0,1.0,3.0,1955873.32
697,Enugu,Townhouse,1.0,1.0,3.0,1362705.449
5928,Cross River,Mansion,8.0,1.0,5.0,5623748.181
266,Yobe,Flat,4.0,3.0,5.0,1388516.177
3535,Adamawa,Apartment,2.0,4.0,6.0,1089608.71
8462,Cross River,Flat,8.0,4.0,6.0,2966414.103
1754,Cross River,Townhouse,2.0,6.0,4.0,2027365.987
8481,Osun,Flat,3.0,4.0,3.0,1478664.418
2345,Yobe,Mansion,3.0,1.0,4.0,3200495.315
6589,Kogi,Semi-detached duplex,4.0,2.0,3.0,2009609.383
9659,Kogi,Flat,5.0,4.0,3.0,1779564.129
1279,Enugu,Penthouse,3.0,2.0,4.0,2326419.18
3338,Kebbi,Semi-detached duplex,5.0,1.0,3.0,1097140.31
7980,Kwara,Apartment,3.0,2.0,3.0,1168224.446
5604,Sokoto,Apartment,6.0,2.0,2.0,1526371.411
9460,Kaduna,Townhouse,1.0,7.0,4.0,1359345.269
4356,Kogi,Bungalow,7.0,7.0,3.0,2198943.715
7610,Ogun,Townhouse,4.0,1.0,4.0,2763611.45
2638,Enugu,Cottage,2.0,1.0,1.0,1461153.188
1385,Kwara,Townhouse,4.0,2.0,2.0,1649245.052
2633,Anambra,Penthouse,2.0,1.0,2.0,2208315.089
6108,Anambra,Apartment,7.0,2.0,3.0,2172585.467
806,Enugu,Flat,5.0,1.0,4.0,1729943.868
1008,Ondo,Terrace duplex,2.0,1.0,1.0,1354321.004
10576,Borno,Apartment,9.0,5.0,3.0,2128011.892
4254,Ebonyi,Penthouse,5.0,2.0,3.0,2254468.071
2598,Jigawa,Mansion,4.0,4.0,5.0,2332025.511
6289,Bayelsa,Flat,4.0,2.0,5.0,2379211.927
3152,Kano,Semi-detached duplex,7.0,2.0,6.0,2609396.332
3426,Adamawa,Terrace duplex,5.0,2.0,2.0,1654971.224
8408,Lagos,Semi-detached duplex,7.0,6.0,5.0,4373691.149
5193,Niger,Mansion,9.0,2.0,4.0,4644794.71
1547,Imo,Apartment,4.0,5.0,4.0,1748530.532
7700,Abia,Detached duplex,5.0,7.0,2.0,2063847.283
2445,Yobe,Bungalow,4.0,2.0,3.0,1265322.78
6757,Rivers,Townhouse,7.0,2.0,5.0,3496200.767
2454,Nasarawa,Townhouse,4.0,2.0,3.0,1920204.487
12769,Ondo,Townhouse,7.0,7.0,5.0,3133705.383
1112,Kaduna,Penthouse,5.0,2.0,1.0,2375634.358
10245,Kwara,Detached duplex,3.0,6.0,4.0,1867275.637
4938,Taraba,Flat,6.0,6.0,1.0,1930729.402
2405,Benue,Penthouse,5.0,2.0,2.0,2447789.095
2489,Anambra,Townhouse,1.0,2.0,4.0,1491281.96
1308,Abia,Penthouse,4.0,6.0,3.0,2116374.014
1281,Akwa Ibom,Semi-detached duplex,4.0,2.0,1.0,2290745.585
2626,Kano,Mansion,3.0,2.0,3.0,4282963.494
12266,Bayelsa,Flat,5.0,7.0,2.0,2800438.64
1362,Kano,Flat,6.0,4.0,3.0,2080090.301
8669,Lagos,Flat,1.0,7.0,3.0,2217887.416
1940,Sokoto,Detached duplex,1.0,6.0,6.0,1323393.639
1527,Benue,Townhouse,5.0,1.0,3.0,1835182.37
5446,Ekiti,Detached duplex,8.0,3.0,3.0,3096993.427
12977,Osun,Penthouse,6.0,1.0,1.0,2790495.345
7494,Enugu,Penthouse,1.0,3.0,4.0,1910889.739
357,Nasarawa,Mansion,4.0,2.0,3.0,4712078.771
2162,Kaduna,Apartment,2.0,2.0,4.0,1039886.72
10568,Imo,Semi-detached duplex,4.0,2.0,1.0,1500705.923
3117,Osun,Mansion,2.0,1.0,3.0,2758698.815
10733,Abia,Bungalow,5.0,3.0,1.0,1548855.935
1942,Kaduna,Apartment,2.0,1.0,3.0,1028599.794
764,Taraba,Terrace duplex,4.0,3.0,1.0,1396577.565
808,Anambra,Bungalow,1.0,3.0,2.0,1129334.79
415,Ondo,Detached duplex,7.0,6.0,6.0,3363740.241
1857,Akwa Ibom,Detached duplex,3.0,2.0,3.0,2180222.795
4253,Bayelsa,Flat,9.0,5.0,5.0,3852734.614
6733,Bauchi,Penthouse,6.0,2.0,1.0,2336428.854
1613,Edo,Townhouse,5.0,2.0,3.0,2267700.222
5141,Jigawa,Detached duplex,4.0,1.0,1.0,2452446.279
11200,Lagos,Penthouse,2.0,1.0,1.0,3160660.344
3704,Edo,Detached duplex,7.0,2.0,3.0,3041025.56
1745,Gombe,Apartment,1.0,2.0,1.0,552016.8649
445,Oyo,Cottage,3.0,2.0,1.0,1370738.403
8604,Kebbi,Apartment,7.0,5.0,6.0,1836426.05
2923,Yobe,Semi-detached duplex,4.0,2.0,3.0,1366743.356
11389,Plateau,Semi-detached duplex,8.0,1.0,5.0,2436315.865
9813,Taraba,Flat,4.0,2.0,2.0,1412763.791
3373,Nasarawa,Terrace duplex,2.0,7.0,3.0,1546922.05
863,Sokoto,Mansion,2.0,2.0,2.0,1331961.965
5269,Enugu,Apartment,5.0,7.0,5.0,1984846.67
524,Imo,Apartment,4.0,7.0,2.0,1396640.594
8645,Ekiti,Bungalow,4.0,3.0,6.0,1356763.962
8037,Zamfara,Bungalow,6.0,6.0,6.0,1848824.191
3614,Edo,Mansion,4.0,1.0,3.0,3799209.175
7267,Ebonyi,Apartment,4.0,3.0,6.0,795537.9672
7,Ogun,Mansion,3.0,2.0,1.0,2274212.55
2844,Adamawa,Flat,9.0,2.0,2.0,2481309.532
2093,Kebbi,Cottage,3.0,1.0,3.0,651472.544
9323,Nasarawa,Apartment,7.0,1.0,4.0,2010268.347
1678,Edo,Apartment,5.0,2.0,3.0,1767993.778
2561,Lagos,Semi-detached duplex,6.0,4.0,3.0,3904628.7
2282,Kebbi,Townhouse,4.0,1.0,3.0,687900.9003
2033,Ondo,Semi-detached duplex,2.0,2.0,3.0,1438676.703
832,Zamfara,Mansion,4.0,1.0,3.0,1509444.638
8714,Osun,Semi-detached duplex,4.0,5.0,6.0,1546684.308
6063,Edo,Apartment,1.0,7.0,2.0,1152588.385
7031,Delta,Apartment,6.0,2.0,2.0,2349431.152
4829,Ebonyi,Bungalow,4.0,5.0,3.0,1406898.585
3927,Jigawa,Penthouse,4.0,1.0,2.0,1877139.877
730,Ekiti,Flat,3.0,2.0,3.0,1396577.565
726,Rivers,Terrace duplex,5.0,1.0,3.0,2403150.109
2001,Ondo,Detached duplex,5.0,6.0,4.0,2776078.996
3063,Osun,Penthouse,2.0,7.0,6.0,2279935.347
6228,Benue,Terrace duplex,8.0,7.0,1.0,2554065.831
2120,Niger,Apartment,7.0,1.0,3.0,1841222.189
4950,Ebonyi,Bungalow,4.0,7.0,1.0,1425280.992
637,Ogun,Apartment,3.0,7.0,3.0,1752451.832
978,Enugu,Townhouse,2.0,1.0,3.0,1683925.308
427,Katsina,Townhouse,7.0,2.0,6.0,2467772.814
8416,Plateau,Semi-detached duplex,3.0,1.0,3.0,1326096.647
3733,Rivers,Penthouse,2.0,2.0,3.0,2933900.473
1744,Edo,Townhouse,1.0,6.0,6.0,1697888.182
6110,Kano,Flat,3.0,2.0,1.0,1396577.565
3601,Kano,Mansion,4.0,1.0,4.0,4722765.387
9932,Ebonyi,Flat,4.0,6.0,4.0,1452525.873
10043,Plateau,Detached duplex,7.0,5.0,4.0,2721226.877
1853,Nasarawa,Mansion,5.0,7.0,3.0,4153381.4
754,Bayelsa,Mansion,8.0,6.0,1.0,7254732.94
4121,Katsina,Terrace duplex,8.0,3.0,4.0,2412892.668
6428,Borno,Detached duplex,9.0,5.0,4.0,2896073.494
11893,Sokoto,Mansion,4.0,6.0,2.0,3177296.496
2211,Enugu,Townhouse,2.0,1.0,3.0,1669979.308
12462,Enugu,Flat,5.0,1.0,6.0,1996150.39
5770,Kano,Terrace duplex,6.0,7.0,6.0,2469745.675
732,Benue,Cottage,3.0,1.0,2.0,1326349.471
2379,Yobe,Apartment,4.0,1.0,3.0,1084623.095
861,Anambra,Flat,3.0,2.0,1.0,1376589.343
945,Ogun,Flat,8.0,7.0,1.0,2952487.359
472,Abia,Penthouse,2.0,2.0,3.0,1589818.003
5021,Ondo,Terrace duplex,7.0,7.0,5.0,2885616.375
3527,Benue,Semi-detached duplex,9.0,4.0,3.0,2776218.71
6366,Edo,Flat,4.0,4.0,4.0,1849724.0
2938,Benue,Mansion,8.0,6.0,2.0,4521225.918
1848,Sokoto,Apartment,6.0,7.0,5.0,1694109.223
2362,Lagos,Bungalow,1.0,2.0,3.0,1436290.311
4304,Taraba,Semi-detached duplex,8.0,5.0,2.0,2507008.11
2013,Yobe,Terrace duplex,6.0,3.0,3.0,1898579.959
5677,Jigawa,Detached duplex,4.0,2.0,6.0,1843321.539
992,Ondo,Townhouse,4.0,2.0,3.0,1719013.685
10977,Kwara,Townhouse,5.0,2.0,5.0,2009280.681
2129,Gombe,Cottage,5.0,1.0,4.0,868973.5528
1202,Cross River,Semi-detached duplex,3.0,2.0,3.0,1821344.756
4138,Ogun,Detached duplex,4.0,7.0,5.0,2573696.572
12377,Anambra,Penthouse,8.0,2.0,3.0,3828413.211
3863,Gombe,Mansion,1.0,2.0,3.0,2098638.485
1051,Ebonyi,Townhouse,3.0,2.0,1.0,1182313.729
12083,Borno,Townhouse,4.0,7.0,3.0,2343893.254
284,Anambra,Penthouse,1.0,3.0,6.0,1995473.506
12353,Delta,Apartment,4.0,7.0,5.0,2736762.971
7209,Jigawa,Mansion,9.0,2.0,3.0,4129874.823
7834,Ebonyi,Bungalow,3.0,1.0,3.0,1086161.073
1476,Akwa Ibom,Semi-detached duplex,4.0,2.0,4.0,2484829.688
7330,Borno,Detached duplex,9.0,3.0,6.0,2870797.684
10962,Borno,Townhouse,4.0,6.0,6.0,1391892.67
10793,Jigawa,Apartment,3.0,5.0,3.0,1093062.407
12228,Sokoto,Semi-detached duplex,2.0,2.0,2.0,1124507.943
8875,Kano,Penthouse,1.0,2.0,5.0,1822094.31
10340,Sokoto,Mansion,2.0,2.0,3.0,2310196.403
7196,Benue,Townhouse,8.0,5.0,3.0,2727016.013
2329,Akwa Ibom,Apartment,5.0,3.0,1.0,2019383.016
9058,Ogun,Townhouse,4.0,7.0,2.0,2504692.664
605,Nasarawa,Flat,7.0,7.0,6.0,2462479.358
7199,Yobe,Flat,4.0,7.0,4.0,1479935.119
1596,Zamfara,Apartment,3.0,1.0,4.0,981546.8553
786,Zamfara,Apartment,6.0,4.0,3.0,1558396.805
1547,Borno,Cottage,3.0,1.0,1.0,1076214.44
4997,Kano,Bungalow,7.0,3.0,4.0,2239430.669
8973,Cross River,Townhouse,2.0,2.0,2.0,1794276.336
1924,Gombe,Mansion,4.0,4.0,1.0,3057426.943
5777,Ekiti,Townhouse,5.0,6.0,2.0,2293387.785
5288,Kwara,Penthouse,1.0,1.0,3.0,1407002.721
6716,Benue,Townhouse,6.0,2.0,4.0,2354797.57
1738,Bayelsa,Apartment,3.0,2.0,3.0,1799282.926
2889,Anambra,Terrace duplex,4.0,1.0,1.0,1465504.304
3114,Ekiti,Apartment,7.0,2.0,2.0,2000113.153
2760,Kaduna,Townhouse,3.0,1.0,1.0,1395261.241
1130,Edo,Terrace duplex,4.0,5.0,4.0,2082114.832
9940,Kogi,Flat,2.0,2.0,6.0,1223186.336
3377,Borno,Semi-detached duplex,4.0,2.0,1.0,1560565.874
893,Jigawa,Detached duplex,5.0,1.0,1.0,1742700.642
5374,Katsina,Detached duplex,4.0,1.0,3.0,1928437.894
8355,Niger,Bungalow,2.0,3.0,2.0,1202553.562
12869,Kwara,Penthouse,8.0,5.0,3.0,3249103.116
2990,Kaduna,Terrace duplex,4.0,2.0,3.0,1291883.209
2873,Katsina,Mansion,7.0,7.0,1.0,4225972.337
1421,Oyo,Cottage,4.0,1.0,4.0,1284003.935
11399,Abia,Townhouse,3.0,2.0,5.0,1455718.026
8090,Plateau,Townhouse,3.0,7.0,6.0,1811129.7
10754,Niger,Bungalow,1.0,3.0,4.0,976107.0129
6390,Rivers,Detached duplex,5.0,7.0,6.0,3638932.416
1574,Abia,Bungalow,3.0,7.0,6.0,1341706.76
8469,Oyo,Mansion,3.0,4.0,3.0,3436419.683
1192,Kano,Bungalow,4.0,6.0,3.0,2776430.037
5534,Akwa Ibom,Bungalow,5.0,3.0,3.0,2494942.092
6385,Lagos,Terrace duplex,5.0,2.0,2.0,3288872.924
3836,Delta,Mansion,4.0,1.0,4.0,5471012.434
2258,Delta,Penthouse,4.0,2.0,4.0,3111624.503
6916,Osun,Apartment,4.0,4.0,5.0,2123269.849
7602,Plateau,Semi-detached duplex,6.0,2.0,6.0,2079878.974
2775,Oyo,Penthouse,1.0,1.0,4.0,1942188.629
5037,Bayelsa,Penthouse,6.0,4.0,1.0,4304251.783
12773,Kebbi,Townhouse,4.0,2.0,2.0,2563698.71
12334,Akwa Ibom,Townhouse,8.0,4.0,3.0,3651205.443
1424,Katsina,Terrace duplex,2.0,2.0,3.0,1176208.821
2723,Nasarawa,Penthouse,3.0,2.0,3.0,2282667.2
1690,Imo,Cottage,4.0,2.0,2.0,1681764.497
2279,Taraba,Mansion,6.0,2.0,6.0,4155320.431
855,Taraba,Terrace duplex,3.0,2.0,4.0,1414616.534
3803,Plateau,Detached duplex,5.0,4.0,3.0,2194760.76
3374,Ebonyi,Bungalow,4.0,1.0,3.0,1164013.668
1742,Ogun,Terrace duplex,3.0,2.0,4.0,1915744.752
2290,Zamfara,Townhouse,3.0,3.0,6.0,1478490.579
465,Bauchi,Townhouse,1.0,2.0,3.0,932790.7105
3131,Akwa Ibom,Mansion,1.0,2.0,2.0,4854548.02
9222,Kogi,Detached duplex,4.0,7.0,6.0,1967604.013
3611,Edo,Townhouse,4.0,2.0,1.0,1914208.48
9931,Katsina,Detached duplex,6.0,5.0,2.0,2435272.349
2704,Gombe,Townhouse,1.0,1.0,4.0,1155051.234
2228,Gombe,Bungalow,5.0,2.0,4.0,1046160.181
9991,Jigawa,Apartment,2.0,3.0,5.0,932804.4099
1947,Nasarawa,Penthouse,1.0,2.0,5.0,1707562.818
3735,Adamawa,Townhouse,5.0,2.0,6.0,2035306.456
1300,Osun,Mansion,5.0,2.0,1.0,2116113.913
10762,Katsina,Terrace duplex,3.0,6.0,3.0,1572568.533
3067,Taraba,Apartment,1.0,1.0,3.0,851628.1122
672,Akwa Ibom,Cottage,2.0,1.0,4.0,1421938.524
9747,Yobe,Mansion,3.0,2.0,4.0,2565945.449
947,Benue,Apartment,1.0,1.0,3.0,753327.3973
340,Ogun,Mansion,3.0,2.0,3.0,5534701.662
1741,Ebonyi,Penthouse,7.0,2.0,1.0,2569307.879
11699,Plateau,Semi-detached duplex,5.0,2.0,3.0,1841081.308
5056,Kwara,Flat,3.0,2.0,4.0,1299915.571
11267,Enugu,Semi-detached duplex,4.0,3.0,3.0,1964734.688
11372,Kebbi,Detached duplex,5.0,1.0,1.0,1812671.197
3532,Benue,Mansion,4.0,2.0,3.0,3319723.683
416,Abia,Terrace duplex,4.0,3.0,6.0,1002934.233
1262,Niger,Semi-detached duplex,4.0,1.0,4.0,1510348.318
11075,Bauchi,Mansion,1.0,7.0,3.0,2257035.549
869,Nasarawa,Detached duplex,2.0,2.0,4.0,1558451.837
5429,Rivers,Detached duplex,2.0,3.0,3.0,2286189.639
11402,Ondo,Mansion,7.0,7.0,6.0,5428317.668
8378,Yobe,Bungalow,5.0,3.0,5.0,1512091.12
2286,Anambra,Apartment,4.0,2.0,2.0,1489673.913
980,Zamfara,Penthouse,2.0,2.0,3.0,1554252.127
1289,Ebonyi,Bungalow,1.0,3.0,1.0,760966.9657
8945,Jigawa,Bungalow,3.0,3.0,3.0,1232234.141
4737,Jigawa,Detached duplex,7.0,2.0,5.0,2374662.099
3041,Zamfara,Apartment,6.0,6.0,6.0,1686066.92
4633,Imo,Bungalow,9.0,3.0,4.0,2729372.316
3627,Kebbi,Semi-detached duplex,9.0,2.0,4.0,2527983.48
2433,Ondo,Townhouse,1.0,2.0,3.0,1403708.087
1707,Oyo,Bungalow,5.0,2.0,3.0,1815370.041
609,Osun,Flat,6.0,5.0,3.0,2091907.562
534,Kogi,Apartment,1.0,2.0,4.0,835390.7699
3190,Nasarawa,Townhouse,4.0,2.0,1.0,1285839.493
2591,Akwa Ibom,Penthouse,4.0,4.0,6.0,3382610.482
5077,Cross River,Terrace duplex,6.0,6.0,3.0,2751998.167
2373,Taraba,Penthouse,7.0,4.0,5.0,3080232.331
4052,Ekiti,Detached duplex,7.0,4.0,2.0,2866908.901
2370,Bauchi,Flat,3.0,2.0,2.0,1035597.211
3572,Rivers,Mansion,5.0,1.0,3.0,6700031.092
1167,Sokoto,Bungalow,3.0,1.0,3.0,1140815.2
3358,Kebbi,Penthouse,2.0,2.0,2.0,1105520.538
3017,Lagos,Detached duplex,2.0,2.0,2.0,5375883.488
1097,Edo,Flat,3.0,2.0,2.0,1423173.685
10921,Jigawa,Terrace duplex,4.0,7.0,1.0,1748715.443
9988,Benue,Apartment,6.0,7.0,4.0,1839797.352
4636,Oyo,Detached duplex,4.0,5.0,6.0,1806872.307
12954,Ogun,Terrace duplex,4.0,6.0,5.0,2816411.959
